Gridx,Gridy,Lat,Long,elev,TimeIndx,Year,Month,ts,tsa_tovs,ps_tovs,o3_tovs,ca_low,ca_med,ca_high
13,24,-21.25,-83.75,0,1,1995,1,293.2,294.6,1000,254,57,19.5,1.5
14,1,36.25,-81.25,306.19,1,1995,1,274.4,276.7,945,310,19,35.5,19.5
14,2,33.75,-81.25,97.81,1,1995,1,278.9,281.6,995,294,18.5,25,17
14,3,31.25,-81.25,12.19,1,1995,1,291.2,289.3,1000,286,31,18,20
14,4,28.75,-81.25,18.38,1,1995,1,288.3,288.8,1000,266,18.5,17,20.5
14,5,26.25,-81.25,0.06,1,1995,1,292.2,292.7,1000,262,21.5,14.5,16
14,6,23.75,-81.25,30.56,1,1995,1,296.5,296.5,1000,258,26.5,13,8
14,7,21.25,-81.25,13.12,1,1995,1,298.3,298.7,1000,252,24.5,6,3.5
14,8,18.75,-81.25,0,1,1995,1,299.6,299.2,1000,248,22,3.5,2.5
14,9,16.25,-81.25,0,1,1995,1,299.6,299.2,1000,246,29,3.5,0.5
14,10,13.75,-81.25,6,1,1995,1,300.1,299.6,1000,246,26.5,3.5,0.5
14,11,11.25,-81.25,0.19,1,1995,1,300.1,299.6,1000,246,20,3,3
14,12,8.75,-81.25,365.12,1,1995,1,297.8,301,995,244,20.5,13,1.5
14,13,6.25,-81.25,0,1,1995,1,301.9,301.4,1000,248,25.5,8,3
14,14,3.75,-81.25,0,1,1995,1,300.5,300.1,1000,248,34.5,24,6.5
14,15,1.25,-81.25,5.62,1,1995,1,298.7,299.2,1000,246,36.5,38,11.5
14,16,-1.25,-81.25,71.31,1,1995,1,296.5,298.3,1000,248,30,34,3.5
14,17,-3.75,-81.25,284.81,1,1995,1,296,297.8,1000,250,31.5,26.5,1
14,18,-6.25,-81.25,99.25,1,1995,1,296.9,297.8,1000,252,28.5,16,1
14,19,-8.75,-81.25,1.12,1,1995,1,298.3,297.8,1000,254,34,8.5,1
14,20,-11.25,-81.25,0,1,1995,1,296.9,298.3,1000,252,33,8,1.5
14,21,-13.75,-81.25,0,1,1995,1,296.9,296.9,1000,256,46.5,6.5,1.5
14,22,-16.25,-81.25,0,1,1995,1,295,295.5,1000,254,56,11,2.5
14,23,-18.75,-81.25,0,1,1995,1,293.6,295.5,1000,254,48,23.5,3
14,24,-21.25,-81.25,0,1,1995,1,293.2,294.6,1000,252,57,20,2.5
15,1,36.25,-78.75,131.88,1,1995,1,276.7,278.9,990,306,16.5,30,18
15,2,33.75,-78.75,40.06,1,1995,1,281.6,284.2,1000,298,21,22.5,17
15,3,31.25,-78.75,0.56,1,1995,1,294.1,289.8,1000,284,41,22.5,21
15,4,28.75,-78.75,0,1,1995,1,296,291.2,1000,272,40,16,18.5
15,5,26.25,-78.75,0,1,1995,1,295,295,1000,266,26.5,15.5,12.5
15,6,23.75,-78.75,0,1,1995,1,296,296,1000,260,27,10.5,4.5
15,7,21.25,-78.75,48.38,1,1995,1,296.9,298.3,1000,254,19,7,3
15,8,18.75,-78.75,1.94,1,1995,1,299.2,299.6,1000,250,17,3,1.5
15,9,16.25,-78.75,0,1,1995,1,300.1,299.2,1000,246,26,3,0.5
15,10,13.75,-78.75,0,1,1995,1,300.1,299.6,1000,244,20.5,2.5,0.5
15,11,11.25,-78.75,0.56,1,1995,1,300.1,299.6,1000,244,20.5,2.5,1
15,12,8.75,-78.75,119.94,1,1995,1,297.8,300.1,1000,246,15,4.5,1.5
15,13,6.25,-78.75,0.56,1,1995,1,299.2,301,1000,248,24.5,15,5.5
15,14,3.75,-78.75,0.06,1,1995,1,297.8,300.1,1000,248,30.5,25,16.5
15,15,1.25,-78.75,512.81,1,1995,1,290.2,294.6,940,250,13.5,35.5,15
15,16,-1.25,-78.75,1177.12,1,1995,1,285.2,287.3,840,248,9,40.5,7.5
15,17,-3.75,-78.75,1961.75,1,1995,1,287.3,288.8,865,246,8.5,41,7
15,18,-6.25,-78.75,1480.38,1,1995,1,290.7,291.7,870,254,14.5,43,5.5
15,19,-8.75,-78.75,1180.88,1,1995,1,296,297.4,995,254,24,20,3
15,20,-11.25,-78.75,443.06,1,1995,1,293.2,295.5,945,256,17,24,14.5
15,21,-13.75,-78.75,0,1,1995,1,296,296.5,1000,256,35.5,13.5,4.5
15,22,-16.25,-78.75,0,1,1995,1,295.5,295.5,985,254,48.5,18.5,4
15,23,-18.75,-78.75,0,1,1995,1,295,295,1000,254,47,20,3
15,24,-21.25,-78.75,0,1,1995,1,293.2,294.6,1000,254,53.5,22,1.5
16,1,36.25,-76.25,0.62,1,1995,1,282.7,283.2,995,308,27.5,28,16
16,2,33.75,-76.25,0.12,1,1995,1,291.7,287.8,1000,298,42,21,17.5
16,3,31.25,-76.25,0,1,1995,1,294.1,289.8,1000,284,41,22.5,21
16,4,28.75,-76.25,0,1,1995,1,294.1,292.2,1000,272,38.5,18,18
16,5,26.25,-76.25,0,1,1995,1,296,295,1000,268,37.5,15,9.5
16,6,23.75,-76.25,3.38,1,1995,1,297.4,296.9,1000,260,33.5,9,5
16,7,21.25,-76.25,154.81,1,1995,1,296.5,297.8,1000,254,19,5,2.5
16,8,18.75,-76.25,106.81,1,1995,1,299.6,299.2,1000,252,16.5,3,1.5
16,9,16.25,-76.25,0,1,1995,1,300.1,299.2,1000,248,22,2.5,1
16,10,13.75,-76.25,0,1,1995,1,300.1,299.2,1000,246,19.5,2,0.5
16,11,11.25,-76.25,44.06,1,1995,1,300.1,300.5,1000,246,12,3.5,1
16,12,8.75,-76.25,124.38,1,1995,1,297.8,301,1000,246,14,5,1.5
16,13,6.25,-76.25,1723.25,1,1995,1,294.6,298.7,985,248,15.5,18,12
16,14,3.75,-76.25,1727.19,1,1995,1,291.2,294.6,865,250,11.5,30.5,13.5
16,15,1.25,-76.25,503.38,1,1995,1,291.2,294.6,905,248,9.5,37,9
16,16,-1.25,-76.25,202.75,1,1995,1,292.7,298.7,1000,250,9.5,37,11.5
16,17,-3.75,-76.25,125.62,1,1995,1,293.6,300.1,1000,248,10,37,13.5
16,18,-6.25,-76.25,543.5,1,1995,1,290.7,296.5,965,252,8.5,42.5,11.5
16,19,-8.75,-76.25,1797.81,1,1995,1,286.8,286.8,765,252,7.5,41,21
16,20,-11.25,-76.25,3885,1,1995,1,283.7,284.2,765,248,4,32.5,36.5
16,21,-13.75,-76.25,1329.12,1,1995,1,290.2,293.6,860,260,11,23.5,27
16,22,-16.25,-76.25,6.06,1,1995,1,296,296.5,1000,254,41,16,7
16,23,-18.75,-76.25,0,1,1995,1,295.5,296.5,1000,256,46,14,3
16,24,-21.25,-76.25,0,1,1995,1,293.6,295.5,995,254,51.5,24.5,1
17,1,36.25,-73.75,0.19,1,1995,1,291.2,285.8,1000,312,46.5,31.5,14
17,2,33.75,-73.75,0,1,1995,1,291.7,288.3,1000,300,44,24.5,17.5
17,3,31.25,-73.75,0,1,1995,1,292.2,292.7,1000,288,36,23.5,21
17,4,28.75,-73.75,0,1,1995,1,294.1,292.2,1000,276,34,18,17
17,5,26.25,-73.75,0,1,1995,1,295.5,294.6,1000,266,36,15,8.5
17,6,23.75,-73.75,0.19,1,1995,1,297.4,296.9,1000,260,33.5,9,5
17,7,21.25,-73.75,12.38,1,1995,1,298.7,298.3,1000,256,25.5,6,1.5
17,8,18.75,-73.75,50.5,1,1995,1,297.8,299.2,995,252,18,4,1.5
17,9,16.25,-73.75,0,1,1995,1,300.1,299.2,1000,250,20.5,2.5,1
17,10,13.75,-73.75,0,1,1995,1,300.1,299.2,1000,248,20,2.5,0.5
17,11,11.25,-73.75,1066.88,1,1995,1,299.2,301,1000,248,13,6.5,1.5
17,12,8.75,-73.75,222.31,1,1995,1,300.1,301,1000,248,15.5,5.5,3.5
17,13,6.25,-73.75,1373.19,1,1995,1,294.6,296.5,935,248,15,19.5,8
17,14,3.75,-73.75,1593.19,1,1995,1,296,297.4,945,250,16,26,4
17,15,1.25,-73.75,336,1,1995,1,295.5,297.8,980,250,10.5,26,8.5
17,16,-1.25,-73.75,126.75,1,1995,1,294.6,298.3,1000,250,10.5,33,15
17,17,-3.75,-73.75,92.69,1,1995,1,295,300.1,1000,250,9.5,31.5,21.5
17,18,-6.25,-73.75,151,1,1995,1,294.1,299.6,1000,252,10.5,36.5,17.5
17,19,-8.75,-73.75,298.75,1,1995,1,292.2,298.7,995,254,10,36,21.5
17,20,-11.25,-73.75,886.38,1,1995,1,290.7,296.9,960,256,6.5,31.5,30
17,21,-13.75,-73.75,3681.88,1,1995,1,282.2,281.6,695,248,3.5,29.5,41
17,22,-16.25,-73.75,1687,1,1995,1,295.5,293.6,920,256,28.5,17.5,16
17,23,-18.75,-73.75,0,1,1995,1,296.5,296.9,1000,256,43.5,12,3
17,24,-21.25,-73.75,0,1,1995,1,295,296,1000,256,52,16.5,1
18,1,36.25,-71.25,0,1,1995,1,290.2,286.8,1000,312,43.5,31.5,14
18,2,33.75,-71.25,0,1,1995,1,290.2,289.3,1000,298,38.5,24,18
18,3,31.25,-71.25,0,1,1995,1,292.2,290.7,1000,282,34,20.5,20.5
18,4,28.75,-71.25,0,1,1995,1,294.1,292.2,1000,274,35,17.5,15
18,5,26.25,-71.25,0,1,1995,1,296,294.6,1000,268,36.5,13.5,7.5
18,6,23.75,-71.25,0,1,1995,1,297.4,296.5,1000,258,35,9,4.5
18,7,21.25,-71.25,0.31,1,1995,1,298.7,298.3,1000,256,30.5,5,1.5
18,8,18.75,-71.25,818.81,1,1995,1,296.5,297.8,990,250,21.5,4.5,1
18,9,16.25,-71.25,0,1,1995,1,300.1,299.2,1000,252,24,2,1
18,10,13.75,-71.25,0,1,1995,1,300.1,299.6,1000,246,24,3.5,0.5
18,11,11.25,-71.25,412.25,1,1995,1,298.7,299.6,995,248,14.5,4,1
18,12,8.75,-71.25,1154.44,1,1995,1,296.5,299.6,985,248,16.5,14.5,4
18,13,6.25,-71.25,191,1,1995,1,296.9,298.3,970,248,13.5,16.5,3
18,14,3.75,-71.25,206.75,1,1995,1,298.7,300.5,1000,250,13.5,16,5.5
18,15,1.25,-71.25,219.62,1,1995,1,295,298.7,990,250,9.5,28.5,13
18,16,-1.25,-71.25,95.81,1,1995,1,294.6,299.2,1000,250,11.5,32,20.5
18,17,-3.75,-71.25,76.75,1,1995,1,294.6,300.1,1000,250,11.5,30,25.5
18,18,-6.25,-71.25,143.38,1,1995,1,294.1,300.1,1000,254,9.5,33.5,28.5
18,19,-8.75,-71.25,217.69,1,1995,1,293.2,299.6,1000,256,10.5,36,26.5
18,20,-11.25,-71.25,362.06,1,1995,1,291.7,298.3,975,254,7.5,30.5,30
18,21,-13.75,-71.25,4268.81,1,1995,1,283.2,282.2,710,244,4.5,26.5,42.5
18,22,-16.25,-71.25,3482.88,1,1995,1,289.3,287.3,770,254,10.5,25.5,28.5
18,23,-18.75,-71.25,200.69,1,1995,1,294.1,292.2,790,260,14,19.5,13.5
18,24,-21.25,-71.25,54.38,1,1995,1,296.9,296.9,995,256,37.5,8,1.5
19,1,36.25,-68.75,0,1,1995,1,290.2,286.8,1000,312,17,31.5,14
19,2,33.75,-68.75,0,1,1995,1,290.7,289.8,1000,306,16,19.5,19
19,3,31.25,-68.75,0,1,1995,1,292.2,290.7,1000,286,12,18.5,20.5
19,4,28.75,-68.75,0,1,1995,1,294.1,292.2,1000,274,13,17.5,15
19,5,26.25,-68.75,0,1,1995,1,296,294.6,1000,268,15,14,5.5
19,6,23.75,-68.75,0,1,1995,1,297.8,296,1000,262,14,8,3.5
19,7,21.25,-68.75,0.19,1,1995,1,298.7,297.4,1000,258,11,6,1
19,8,18.75,-68.75,89.94,1,1995,1,298.3,298.3,1000,254,8,3,1
19,9,16.25,-68.75,0,1,1995,1,299.6,298.7,1000,248,10,2.5,0.5
19,10,13.75,-68.75,0,1,1995,1,301,299.2,1000,250,9,3.5,0.5
19,11,11.25,-68.75,171.75,1,1995,1,298.7,300.1,1000,248,7,3.5,0.5
19,12,8.75,-68.75,467.62,1,1995,1,297.8,297.8,970,250,6,8.5,2
19,13,6.25,-68.75,132.88,1,1995,1,300.5,300.5,995,250,6,8,2
19,14,3.75,-68.75,207,1,1995,1,297.4,300.1,995,250,6,17,9
19,15,1.25,-68.75,120.94,1,1995,1,295,299.6,1000,252,5,26,18.5
19,16,-1.25,-68.75,121.88,1,1995,1,294.1,300.1,1000,250,4,30.5,21.5
19,17,-3.75,-68.75,84,1,1995,1,293.6,300.5,1000,250,3,30,27.5
19,18,-6.25,-68.75,91,1,1995,1,293.2,300.1,1000,254,2,31.5,32
19,19,-8.75,-68.75,176.25,1,1995,1,293.2,300.1,995,256,20,32.5,33.5
19,20,-11.25,-68.75,235.56,1,1995,1,292.2,299.6,990,256,19,30,36
19,21,-13.75,-68.75,1040.31,1,1995,1,292.2,299.6,980,256,18,28,32
19,22,-16.25,-68.75,4024.81,1,1995,1,284.2,282.2,690,252,19,28.5,35.5
19,23,-18.75,-68.75,3976.75,1,1995,1,288.8,283.2,630,254,1,29.5,31
19,24,-21.25,-68.75,2231.31,1,1995,1,294.6,288.3,690,258,5,22.5,14
20,1,36.25,-66.25,0,1,1995,1,290.7,288.3,1000,308,18,25.5,18
20,2,33.75,-66.25,0,1,1995,1,290.7,289.8,1000,306,17,19.5,19
20,3,31.25,-66.25,0,1,1995,1,292.2,291.2,1000,288,13,18,19.5
20,4,28.75,-66.25,0,1,1995,1,295,292.7,1000,272,16,17.5,14
20,5,26.25,-66.25,0,1,1995,1,296,294.6,1000,270,15,10,4.5
20,6,23.75,-66.25,0,1,1995,1,297.4,296,1000,262,14,7,2.5
20,7,21.25,-66.25,0.12,1,1995,1,298.7,297.4,1000,258,12,5.5,1.5
20,8,18.75,-66.25,90.38,1,1995,1,298.3,298.3,1000,254,11,3,1
20,9,16.25,-66.25,0,1,1995,1,299.6,299.2,1000,250,8,1.5,0
20,10,13.75,-66.25,0,1,1995,1,300.1,299.2,1000,250,9,2.5,0.5
20,11,11.25,-66.25,112.69,1,1995,1,299.6,299.6,1000,248,10,4,0.5
20,12,8.75,-66.25,142.38,1,1995,1,300.5,299.6,990,250,7,5,1.5
20,13,6.25,-66.25,1460.44,1,1995,1,298.3,300.5,980,248,6,10,3.5
20,14,3.75,-66.25,336.25,1,1995,1,296.5,297.8,965,250,5,16.5,9
20,15,1.25,-66.25,630.88,1,1995,1,295,299.2,985,252,4,24.5,15.5
20,16,-1.25,-66.25,55.75,1,1995,1,295,300.5,1000,252,3,27,20
20,17,-3.75,-66.25,35.5,1,1995,1,294.6,301,1000,252,2,29,29
20,18,-6.25,-66.25,70.38,1,1995,1,293.2,301,1000,256,23,32.5,35.5
20,19,-8.75,-66.25,124.5,1,1995,1,292.2,299.6,1000,256,21,30.5,40.5
20,20,-11.25,-66.25,178.69,1,1995,1,292.2,299.2,985,254,21,32,38.5
20,21,-13.75,-66.25,214.88,1,1995,1,294.6,302.8,1000,256,22,28,33
20,22,-16.25,-66.25,1128.38,1,1995,1,288.8,290.2,825,254,19,26.5,39
20,23,-18.75,-66.25,3756.5,1,1995,1,288.8,283.2,630,254,1,29.5,31
20,24,-21.25,-66.25,3903.31,1,1995,1,292.7,288.8,680,256,20,30,29.5
21,1,36.25,-63.75,0,1,1995,1,290.2,288.8,1000,302,42,21.5,20.5
21,2,33.75,-63.75,0,1,1995,1,290.7,289.3,1000,300,38.5,18.5,20
21,3,31.25,-63.75,0,1,1995,1,292.2,291.7,1000,288,37.5,18,19
21,4,28.75,-63.75,0,1,1995,1,294.1,293.2,1000,274,36,17.5,13
21,5,26.25,-63.75,0,1,1995,1,296,294.6,1000,270,37,10,4.5
21,6,23.75,-63.75,0,1,1995,1,297.4,296.5,1000,264,35.5,7,2.5
21,7,21.25,-63.75,0,1,1995,1,298.7,296.9,1000,258,32,4,2.5
21,8,18.75,-63.75,5.06,1,1995,1,299.6,298.3,1000,250,27,2.5,1.5
21,9,16.25,-63.75,0,1,1995,1,300.1,298.7,1000,248,19.5,1.5,0
21,10,13.75,-63.75,0,1,1995,1,300.1,299.6,1000,250,26,2,0.5
21,11,11.25,-63.75,111.69,1,1995,1,299.2,299.2,1000,248,26,5,0
21,12,8.75,-63.75,261.88,1,1995,1,299.6,299.6,995,250,21.5,7,1
21,13,6.25,-63.75,575.62,1,1995,1,295.5,296,960,248,17,12,3
21,14,3.75,-63.75,880.38,1,1995,1,292.7,295,935,250,16.5,17.5,5
21,15,1.25,-63.75,318.5,1,1995,1,296,299.2,980,254,15.5,22,7
21,16,-1.25,-63.75,37.12,1,1995,1,295.5,301.9,1000,254,13.5,26,14.5
21,17,-3.75,-63.75,30,1,1995,1,294.6,301.4,1000,254,10.5,30.5,26.5
21,18,-6.25,-63.75,43.19,1,1995,1,294.1,301,1000,258,8.5,33,35
21,19,-8.75,-63.75,130.62,1,1995,1,292.7,300.5,1000,258,6.5,30,43
21,20,-11.25,-63.75,347.5,1,1995,1,291.7,299.2,975,258,7.5,31,41.5
21,21,-13.75,-63.75,226,1,1995,1,293.6,299.2,980,256,8.5,30,39
21,22,-16.25,-63.75,268.38,1,1995,1,293.6,301,995,256,7,24.5,34
21,23,-18.75,-63.75,1368.12,1,1995,1,291.2,290.2,775,258,6.5,27.5,31.5
21,24,-21.25,-63.75,1976.56,1,1995,1,300.1,301.4,945,258,17.5,23.5,22.5
22,1,36.25,-61.25,0,1,1995,1,290.2,288.8,1000,306,41.5,20.5,22
22,2,33.75,-61.25,0,1,1995,1,290.7,289.8,1000,294,36.5,18.5,22
22,3,31.25,-61.25,0,1,1995,1,292.2,290.7,1000,288,39,16.5,19
22,4,28.75,-61.25,0,1,1995,1,294.1,293.2,1000,276,37.5,18,13
22,5,26.25,-61.25,0,1,1995,1,295.5,294.6,1000,270,38,11,6.5
22,6,23.75,-61.25,0,1,1995,1,297.4,296,1000,262,37,6.5,4
22,7,21.25,-61.25,0,1,1995,1,298.7,296.9,1000,258,33,5,3.5
22,8,18.75,-61.25,0,1,1995,1,299.2,297.8,1000,254,26,2,1.5
22,9,16.25,-61.25,18.19,1,1995,1,299.2,298.7,1000,252,24.5,2.5,1
22,10,13.75,-61.25,56.19,1,1995,1,299.6,299.2,1000,250,30,2.5,0.5
22,11,11.25,-61.25,23,1,1995,1,299.6,299.2,1000,250,25,3.5,1
22,12,8.75,-61.25,98.75,1,1995,1,296.5,298.7,1000,248,20.5,10,1.5
22,13,6.25,-61.25,849.38,1,1995,1,294.1,297.8,985,250,20.5,16.5,2.5
22,14,3.75,-61.25,378.69,1,1995,1,298.7,297.8,960,252,25,16,2
22,15,1.25,-61.25,152.88,1,1995,1,295.5,300.1,1000,254,18,24,5
22,16,-1.25,-61.25,66.88,1,1995,1,295,301.4,1000,256,15.5,30,13.5
22,17,-3.75,-61.25,31.88,1,1995,1,294.1,301.4,1000,254,11.5,31.5,26.5
22,18,-6.25,-61.25,39.94,1,1995,1,293.6,301,1000,264,9.5,31,36.5
22,19,-8.75,-61.25,218.12,1,1995,1,292.2,300.1,1000,256,6.5,27.5,44.5
22,20,-11.25,-61.25,309.19,1,1995,1,291.7,299.2,980,260,6.5,29,44
22,21,-13.75,-61.25,348.38,1,1995,1,292.2,298.7,970,258,7,32,43
22,22,-16.25,-61.25,311.44,1,1995,1,294.1,301,1000,258,8.5,32,31
22,23,-18.75,-61.25,322.19,1,1995,1,298.3,303.2,990,262,13,24,26.5
22,24,-21.25,-61.25,288.88,1,1995,1,301.9,304.9,990,258,18.5,21,24
23,1,36.25,-58.75,0,1,1995,1,289.8,288.8,1000,298,38.5,17.5,25.5
23,2,33.75,-58.75,0,1,1995,1,290.7,289.8,1000,294,40,16.5,23.5
23,3,31.25,-58.75,0,1,1995,1,292.2,290.7,1000,288,39,16.5,19
23,4,28.75,-58.75,0,1,1995,1,293.6,292.2,1000,280,38.5,17.5,13.5
23,5,26.25,-58.75,0,1,1995,1,295.5,294.6,1000,270,38,11,6.5
23,6,23.75,-58.75,0,1,1995,1,297.4,295.5,1000,266,37,9.5,8
23,7,21.25,-58.75,0,1,1995,1,298.3,296.9,1000,258,33,8,4
23,8,18.75,-58.75,0,1,1995,1,299.2,297.8,1000,254,28,3,1.5
23,9,16.25,-58.75,0,1,1995,1,299.2,298.3,1000,252,25.5,2,1
23,10,13.75,-58.75,2.44,1,1995,1,299.6,298.7,1000,250,26,2,0.5
23,11,11.25,-58.75,0.56,1,1995,1,299.6,299.2,1000,250,25,3.5,1
23,12,8.75,-58.75,9.75,1,1995,1,298.3,299.2,1000,250,26.5,7,1.5
23,13,6.25,-58.75,121.69,1,1995,1,294.6,297.8,995,248,21,13.5,2
23,14,3.75,-58.75,325.81,1,1995,1,294.6,299.2,995,252,22.5,20,2
23,15,1.25,-58.75,263.75,1,1995,1,293.2,299.2,995,252,15.5,29.5,5.5
23,16,-1.25,-58.75,131.75,1,1995,1,293.6,300.5,1000,254,13.5,30.5,15.5
23,17,-3.75,-58.75,42.12,1,1995,1,293.6,301.4,1000,258,11,32,29.5
23,18,-6.25,-58.75,54.38,1,1995,1,293.2,300.1,1000,260,8.5,32,39.5
23,19,-8.75,-58.75,200.69,1,1995,1,292.2,299.2,995,262,7,31.5,42.5
23,20,-11.25,-58.75,326.56,1,1995,1,291.7,299.2,980,260,6.5,29,44
23,21,-13.75,-58.75,491.88,1,1995,1,293.6,299.2,985,260,8,27.5,48
23,22,-16.25,-58.75,334.69,1,1995,1,295,301.9,995,258,7.5,33,39
23,23,-18.75,-58.75,189.75,1,1995,1,295,301.4,975,260,9.5,26.5,36
23,24,-21.25,-58.75,144.12,1,1995,1,298.3,302.3,990,258,12,22.5,36
24,1,36.25,-56.25,0,1,1995,1,289.8,288.8,1000,298,38.5,17.5,25.5
24,2,33.75,-56.25,0,1,1995,1,290.7,289.8,1000,290,36.5,17.5,23.5
24,3,31.25,-56.25,0,1,1995,1,291.7,290.7,1000,286,36.5,17,20.5
24,4,28.75,-56.25,0,1,1995,1,293.6,292.2,1000,280,37.5,17.5,12.5
24,5,26.25,-56.25,0,1,1995,1,296,294.1,1000,272,35,14,10
24,6,23.75,-56.25,0,1,1995,1,297.4,295,1000,270,32,11,12.5
24,7,21.25,-56.25,0,1,1995,1,297.8,296.5,1000,260,31,10,7
24,8,18.75,-56.25,0,1,1995,1,298.7,297.4,1000,256,28,3.5,2.5
24,9,16.25,-56.25,0,1,1995,1,299.2,297.8,1000,252,27,2,1
24,10,13.75,-56.25,0,1,1995,1,299.2,298.3,1000,248,23.5,1.5,0.5
24,11,11.25,-56.25,0,1,1995,1,299.6,298.7,1000,252,24.5,2.5,0.5
24,12,8.75,-56.25,0,1,1995,1,300.1,299.2,1000,250,27.5,5,1
24,13,6.25,-56.25,70.19,1,1995,1,296.5,299.6,1000,252,23,12,1.5
24,14,3.75,-56.25,396.25,1,1995,1,292.7,296.5,980,252,19,24.5,3.5
24,15,1.25,-56.25,266.62,1,1995,1,292.2,298.3,985,254,14,33,7.5
24,16,-1.25,-56.25,88.44,1,1995,1,294.1,300.5,1000,258,13,29,21
24,17,-3.75,-56.25,103.75,1,1995,1,293.6,301,1000,258,9.5,28.5,32
24,18,-6.25,-56.25,169.25,1,1995,1,292.7,300.1,1000,262,7,30.5,41
24,19,-8.75,-56.25,393.75,1,1995,1,291.7,298.7,990,264,6,30,46
24,20,-11.25,-56.25,442,1,1995,1,292.7,298.7,980,256,7.5,26,47.5
24,21,-13.75,-56.25,385.69,1,1995,1,294.6,299.6,970,264,9,27.5,45.5
24,22,-16.25,-56.25,178.38,1,1995,1,296.5,301,995,258,9.5,28,45
24,23,-18.75,-56.25,182.38,1,1995,1,298.7,302.3,995,260,13,25.5,36.5
24,24,-21.25,-56.25,315.88,1,1995,1,296.5,300.1,970,256,12,25,36.5
1,1,36.25,-113.75,1526.25,2,1995,2,282.2,278.9,865,296,15.5,19.5,9.5
1,2,33.75,-113.75,612.94,2,1995,2,286.8,287.3,925,288,16,16,9.5
1,3,31.25,-113.75,328.62,2,1995,2,289.8,290.2,965,286,17,10.5,11
1,4,28.75,-113.75,367.81,2,1995,2,292.2,292.2,990,278,19.5,12.5,12
1,5,26.25,-113.75,58.5,2,1995,2,293.2,293.2,1000,270,16,16,15.5
1,6,23.75,-113.75,0,2,1995,2,294.6,294.1,1000,264,19,18,17
1,7,21.25,-113.75,0,2,1995,2,296,294.6,1000,258,22.5,19,15.5
1,8,18.75,-113.75,0,2,1995,2,298.7,297.4,1000,256,21,15,12.5
1,9,16.25,-113.75,0,2,1995,2,299.6,298.3,1000,250,19.5,13.5,12
1,10,13.75,-113.75,0,2,1995,2,300.5,299.6,1000,246,22,14,12.5
1,11,11.25,-113.75,0,2,1995,2,301,300.1,1000,244,24.5,11,10.5
1,12,8.75,-113.75,0,2,1995,2,300.5,300.5,1000,246,20,11,7.5
1,13,6.25,-113.75,0,2,1995,2,300.1,300.1,1000,248,25.5,13.5,9.5
1,14,3.75,-113.75,0,2,1995,2,299.2,300.5,1000,246,29,13,7
1,15,1.25,-113.75,0,2,1995,2,298.7,300.1,1000,246,28.5,5.5,1
1,16,-1.25,-113.75,0,2,1995,2,298.7,298.7,1000,246,34.5,4,0
1,17,-3.75,-113.75,0,2,1995,2,298.7,299.2,1000,244,37.5,5.5,1.5
1,18,-6.25,-113.75,0,2,1995,2,298.3,299.6,1000,244,32,2.5,0.5
1,19,-8.75,-113.75,0,2,1995,2,299.2,298.3,1000,248,30,3.5,1.5
1,20,-11.25,-113.75,0,2,1995,2,298.7,298.3,1000,250,31.5,3.5,1
1,21,-13.75,-113.75,0,2,1995,2,298.3,298.3,1000,252,36.5,3.5,1
1,22,-16.25,-113.75,0,2,1995,2,297.8,297.8,1000,254,41,2.5,0.5
1,23,-18.75,-113.75,0,2,1995,2,297.8,297.8,1000,258,35.5,2,0.5
1,24,-21.25,-113.75,0,2,1995,2,298.7,297.8,1000,254,33.5,3,1
2,1,36.25,-111.25,1759.56,2,1995,2,278.9,275.6,810,298,10.5,18.5,9.5
2,2,33.75,-111.25,1079.12,2,1995,2,286.8,287.3,925,288,16,16,9.5
2,3,31.25,-111.25,1228.88,2,1995,2,289.8,290.2,965,286,17,10.5,11
2,4,28.75,-111.25,349.69,2,1995,2,290.7,289.3,955,274,11.5,18,16
2,5,26.25,-111.25,122.88,2,1995,2,294.1,294.1,1000,268,16.5,18,19.5
2,6,23.75,-111.25,70,2,1995,2,295.5,295.5,1000,264,16,19.5,21.5
2,7,21.25,-111.25,0,2,1995,2,297.4,296.5,1000,260,20.5,19,17
2,8,18.75,-111.25,0,2,1995,2,298.7,297.4,1000,256,21,15,12.5
2,9,16.25,-111.25,0,2,1995,2,300.1,299.2,1000,248,18.5,11.5,9
2,10,13.75,-111.25,0,2,1995,2,300.5,300.1,1000,246,21.5,10,10.5
2,11,11.25,-111.25,0,2,1995,2,301.4,300.1,1000,244,22,9,7
2,12,8.75,-111.25,0,2,1995,2,301,300.5,1000,246,20,8,6
2,13,6.25,-111.25,0,2,1995,2,300.1,300.1,1000,246,25.5,12,9
2,14,3.75,-111.25,0,2,1995,2,299.2,300.1,1000,246,28,9.5,8.5
2,15,1.25,-111.25,0,2,1995,2,299.2,299.2,1000,246,27.5,6.5,1.5
2,16,-1.25,-111.25,0,2,1995,2,298.3,299.2,1000,248,33,4.5,0.5
2,17,-3.75,-111.25,0,2,1995,2,298.3,299.2,1000,246,38,4.5,2
2,18,-6.25,-111.25,0,2,1995,2,299.2,299.2,1000,244,34,3,1.5
2,19,-8.75,-111.25,0,2,1995,2,299.6,298.3,1000,246,32.5,3.5,1
2,20,-11.25,-111.25,0,2,1995,2,298.7,298.3,1000,248,33.5,3,1.5
2,21,-13.75,-111.25,0,2,1995,2,298.3,297.8,1000,252,40,5,2
